154,0.0248,0.9685,0.3448,0.7401,0.1425
155,0.0244,0.9689,0.3451,0.7404,0.1459
156,0.0249,0.9683,0.3344,0.7452,0.1366
157,0.0247,0.9686,0.3417,0.7410,0.1392
158,0.0244,0.9688,0.3411,0.7414,0.1437
159,0.0245,0.9688,0.3408,0.7420,0.1426
160,0.0246,0.9687,0.3570,0.7347,0.1540
161,0.0245,0.9687,0.3435,0.7411,0.1465
162,0.0246,0.9686,0.3492,0.7372,0.1466
163,0.0243,0.9690,0.3383,0.7429,0.1443
164,0.0247,0.9687,0.3555,0.7349,0.1554
165,0.0247,0.9685,0.3332,0.7465,0.1421
166,0.0245,0.9688,0.3545,0.7348,0.1536
167,0.0244,0.9689,0.3329,0.7462,0.1366
168,0.0243,0.9689,0.3190,0.7531,0.1263
169,0.0242,0.9690,0.3213,0.7513,0.1291
170,0.0247,0.9685,0.3594,0.7324,0.1529
171,0.0246,0.9687,0.3435,0.7401,0.1463
172,0.0244,0.9689,0.3365,0.7438,0.1384
173,0.0247,0.9686,0.3302,0.7476,0.1339
174,0.0243,0.9689,0.3167,0.7536,0.1251
175,0.0243,0.9689,0.3399,0.7432,0.1426
176,0.0247,0.9686,0.3433,0.7401,0.1468
177,0.0252,0.9682,0.3559,0.7336,0.1555
178,0.0246,0.9687,0.3371,0.7441,0.1425
179,0.0246,0.9687,0.3372,0.7431,0.1404
180,0.0243,0.9690,0.3303,0.7470,0.1313
181,0.0248,0.9684,0.3435,0.7404,0.1423
182,0.0248,0.9684,0.3416,0.7429,0.1435
183,0.0245,0.9688,0.3491,0.7372,0.1498
184,0.0243,0.9689,0.3548,0.7355,0.1519
185,0.0245,0.9688,0.3554,0.7353,0.1513
186,0.0246,0.9687,0.3327,0.7457,0.1367
187,0.0244,0.9687,0.3303,0.7479,0.1363
188,0.0247,0.9685,0.3439,0.7402,0.1472
189,0.0250,0.9682,0.3597,0.7328,0.1540
190,0.0250,0.9683,0.3648,0.7316,0.1615
191,0.0246,0.9687,0.3668,0.7291,0.1599
192,0.0242,0.9690,0.3532,0.7362,0.1552
193,0.0243,0.9689,0.3357,0.7442,0.1426
194,0.0245,0.9687,0.3341,0.7458,0.1409
195,0.0246,0.9686,0.3410,0.7420,0.1434
196,0.0249,0.9683,0.3521,0.7366,0.1536
197,0.0247,0.9686,0.3372,0.7445,0.1448
198,0.0243,0.9689,0.3397,0.7422,0.1441
199,0.0245,0.9688,0.3544,0.7353,0.1553
